Agent Name;Level Name;Game Status;Final X Position;Completion Percentage;Remaining Lives;Remaining Coins;Collected Coins;Remaining Time in MS;Mario Mode;Mario Damage Taken;Mushrooms Collected;Fireflowers Collected;Total Kills;Kill by Stomp;Kills by Fire;Kills by Shell;Kills by Fall;Destroyed Bricks;Jumps;Max X Jump;Max Air Time;Overtime
aStarNoHoleDetection;lvl-286,txt;LOSE;1716,0647;0,55002075;0;1;0;54630;0;0;0;0;2;2;0;0;0;0;6;227,72595;20;-158
aStarNoHoleDetection;lvl-286,txt;LOSE;1716,0647;0,55002075;0;1;0;54630;0;0;0;0;2;2;0;0;0;0;6;227,72595;20;-150
aStarNoHoleDetection;lvl-286,txt;LOSE;1716,0647;0,55002075;0;1;0;54630;0;0;0;0;2;2;0;0;0;0;6;227,72595;20;-155
aStarNoHoleDetection;lvl-286,txt;LOSE;1716,0647;0,55002075;0;1;0;54630;0;0;0;0;2;2;0;0;0;0;6;227,72595;20;-152
aStarNoHoleDetection;lvl-293,txt;LOSE;286,96436;0,091975756;0;0;0;58050;0;1;0;0;0;0;0;0;0;0;3;91,6631;14;-80
aStarNoHoleDetection;lvl-293,txt;LOSE;2037,7721;0,6531321;0;0;0;53040;0;0;0;0;3;1;0;0;2;0;12;174,54224;15;-157
aStarNoHoleDetection;lvl-293,txt;LOSE;2037,7721;0,6531321;0;0;0;53040;0;0;0;0;3;1;0;0;2;0;12;174,54224;15;-157
aStarNoHoleDetection;lvl-293,txt;LOSE;2037,7721;0,6531321;0;0;0;53040;0;0;0;0;3;1;0;0;2;0;12;174,54224;15;-157
aStarNoHoleDetection;lvl-293,txt;LOSE;2037,7721;0,6531321;0;0;0;53040;0;0;0;0;3;1;0;0;2;0;12;174,54224;15;-152
aStarNoHoleDetection;lvl-310,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;1;1;0;0;0;0;10;185,38452;16;-9395
aStarNoHoleDetection;lvl-310,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;1;1;0;0;0;0;10;185,38452;16;-9349
aStarNoHoleDetection;lvl-310,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;1;1;0;0;0;0;10;185,38452;16;-9321
aStarNoHoleDetection;lvl-310,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;1;1;0;0;0;0;10;185,38452;16;-9286
aStarNoHoleDetection;lvl-310,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;1;1;0;0;0;0;10;185,38452;16;-9221
aStarNoHoleDetection;lvl-326,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;8;98,18262;8;-10817
aStarNoHoleDetection;lvl-326,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;8;98,18262;8;-10787
aStarNoHoleDetection;lvl-326,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;8;98,18262;8;-10826
aStarNoHoleDetection;lvl-326,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;8;98,18262;8;-10661
aStarNoHoleDetection;lvl-326,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;0;0;0;0;0;0;8;98,18262;8;-10823
aStarNoHoleDetection;lvl-327,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;0;0;0;2;0;3;97,69937;8;-11210
aStarNoHoleDetection;lvl-327,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;0;0;0;2;0;3;97,69937;8;-11257
aStarNoHoleDetection;lvl-327,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;0;0;0;2;0;3;97,69937;8;-11187
aStarNoHoleDetection;lvl-327,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;0;0;0;2;0;3;97,69937;8;-11254
aStarNoHoleDetection;lvl-327,txt;WIN;3120,0;1,0;0;0;0;51150;0;0;0;0;2;0;0;0;2;0;3;97,69937;8;-11230
aStarNoHoleDetection;lvl-342,txt;LOSE;2428,827;0,77847016;0;0;0;53040;0;0;0;0;0;0;0;0;0;0;5;163,62817;14;-139
aStarNoHoleDetection;lvl-342,txt;LOSE;2428,827;0,77847016;0;0;0;53040;0;0;0;0;0;0;0;0;0;0;5;163,62817;14;-158
aStarNoHoleDetection;lvl-342,txt;LOSE;2428,827;0,77847016;0;0;0;53040;0;0;0;0;0;0;0;0;0;0;5;163,62817;14;-158
aStarNoHoleDetection;lvl-342,txt;LOSE;2428,827;0,77847016;0;0;0;53040;0;0;0;0;0;0;0;0;0;0;5;163,62817;14;-159
aStarNoHoleDetection;lvl-342,txt;LOSE;2428,827;0,77847016;0;0;0;53040;0;0;0;0;0;0;0;0;0;0;5;163,62817;14;-146
aStarNoHoleDetection;lvl-389,txt;LOSE;2188,825;0,70154643;0;1;0;53700;0;0;0;0;3;2;0;0;1;0;6;228,97266;20;-160
aStarNoHoleDetection;lvl-389,txt;LOSE;2188,825;0,70154643;0;1;0;53700;0;0;0;0;3;2;0;0;1;0;6;228,97266;20;-159
